channel_cd,interval_ts_local,meter_id,voltage_lvt,amps_lct,power_factor_pf,number_of_phases,year,month,day,hour,minute,second,week,dayofweek
a,2021-04-04 06:00:00+10:00,396.0,245.33833333333334,0.40503116666666666,-0.7003333333333334,1.0,2021.0,4.0,4.0,6.0,12.5,0.0,13.0,6.0
a,2021-04-04 06:30:00+10:00,396.0,246.34666666666666,0.44079583333333333,-0.7703333333333333,1.0,2021.0,4.0,4.0,6.0,42.5,0.0,13.0,6.0
a,2021-04-04 07:00:00+10:00,396.0,246.91,0.4039103333333333,-0.7008333333333333,1.0,2021.0,4.0,4.0,7.0,12.5,0.0,13.0,6.0
a,2021-04-04 07:30:00+10:00,396.0,246.26333333333332,0.47016416666666666,-0.8451666666666666,1.0,2021.0,4.0,4.0,7.0,42.5,0.0,13.0,6.0
a,2021-04-04 08:00:00+10:00,396.0,246.58833333333334,0.36736399999999997,-0.7474999999999999,1.0,2021.0,4.0,4.0,8.0,12.5,0.0,13.0,6.0
a,2021-04-04 08:30:00+10:00,396.0,246.72166666666666,0.478473,0.13466666666666668,1.0,2021.0,4.0,4.0,8.0,42.5,0.0,13.0,6.0
a,2021-04-04 09:00:00+10:00,396.0,248.29999999999998,0.469317,-0.8541666666666666,1.0,2021.0,4.0,4.0,9.0,12.5,0.0,13.0,6.0
a,2021-04-04 09:30:00+10:00,396.0,250.35833333333335,0.5490848333333334,-0.9846666666666666,1.0,2021.0,4.0,4.0,9.0,42.5,0.0,13.0,6.0
a,2021-04-04 10:00:00+10:00,396.0,249.67,0.3965558333333334,-0.7501666666666665,1.0,2021.0,4.0,4.0,10.0,12.5,0.0,13.0,6.0
a,2021-04-04 10:30:00+10:00,396.0,251.68500000000003,0.5553293333333333,-0.9864999999999999,1.0,2021.0,4.0,4.0,10.0,42.5,0.0,13.0,6.0
a,2021-04-04 11:00:00+10:00,396.0,250.795,0.3895398333333333,-0.7248333333333333,1.0,2021.0,4.0,4.0,11.0,12.5,0.0,13.0,6.0
a,2021-04-04 11:30:00+10:00,396.0,249.3216666666667,0.3928851666666667,-0.722,1.0,2021.0,4.0,4.0,11.0,42.5,0.0,13.0,6.0
a,2021-04-04 12:00:00+10:00,396.0,250.31333333333336,0.3841948333333334,-0.7173333333333334,1.0,2021.0,4.0,4.0,12.0,12.5,0.0,13.0,6.0
a,2021-04-04 12:30:00+10:00,396.0,247.5533333333333,0.40102566666666667,-0.7225,1.0,2021.0,4.0,4.0,12.0,42.5,0.0,13.0,6.0
a,2021-04-04 13:00:00+10:00,396.0,247.82000000000002,0.39566366666666664,-0.7203333333333334,1.0,2021.0,4.0,4.0,13.0,12.5,0.0,13.0,6.0
a,2021-04-04 13:30:00+10:00,396.0,247.48833333333334,0.42749750000000003,-0.7895,1.0,2021.0,4.0,4.0,13.0,42.5,0.0,13.0,6.0
a,2021-04-04 14:00:00+10:00,396.0,246.58333333333334,0.38717433333333334,-0.7211666666666666,1.0,2021.0,4.0,4.0,14.0,12.5,0.0,13.0,6.0
a,2021-04-04 14:30:00+10:00,396.0,244.70666666666668,0.4295345,-0.8245,1.0,2021.0,4.0,4.0,14.0,42.5,0.0,13.0,6.0
a,2021-04-04 15:00:00+10:00,396.0,243.35666666666668,0.6970608333333334,-0.8448333333333333,1.0,2021.0,4.0,4.0,15.0,12.5,0.0,13.0,6.0
a,2021-04-04 15:30:00+10:00,396.0,242.20333333333335,1.0272148333333333,-0.9636666666666667,1.0,2021.0,4.0,4.0,15.0,42.5,0.0,13.0,6.0
a,2021-04-04 16:00:00+10:00,396.0,241.035,0.9163450000000001,-0.9408333333333334,1.0,2021.0,4.0,4.0,16.0,12.5,0.0,13.0,6.0
a,2021-04-04 16:30:00+10:00,396.0,239.51166666666666,0.9211105,-0.9426666666666668,1.0,2021.0,4.0,4.0,16.0,42.5,0.0,13.0,6.0
a,2021-04-04 17:00:00+10:00,396.0,238.82333333333335,0.7604876666666667,-0.9841666666666667,1.0,2021.0,4.0,4.0,17.0,12.5,0.0,13.0,6.0
a,2021-04-04 17:30:00+10:00,396.0,240.42499999999998,0.6520766666666666,-0.9208333333333334,1.0,2021.0,4.0,4.0,17.0,42.5,0.0,13.0,6.0
a,2021-04-04 18:00:00+10:00,396.0,238.85166666666666,1.139958,-0.3356666666666667,1.0,2021.0,4.0,4.0,18.0,12.5,0.0,13.0,6.0
a,2021-04-04 18:30:00+10:00,396.0,240.41,2.7127233333333334,0.9921666666666668,1.0,2021.0,4.0,4.0,18.0,42.5,0.0,13.0,6.0
a,2021-04-04 19:00:00+10:00,396.0,242.50166666666667,1.7074438333333333,0.9823333333333334,1.0,2021.0,4.0,4.0,19.0,12.5,0.0,13.0,6.0
a,2021-04-04 19:30:00+10:00,396.0,242.67999999999998,1.9529699999999999,0.9473333333333334,1.0,2021.0,4.0,4.0,19.0,42.5,0.0,13.0,6.0
a,2021-04-04 20:00:00+10:00,396.0,240.52166666666668,1.7035416666666665,0.9388333333333333,1.0,2021.0,4.0,4.0,20.0,12.5,0.0,13.0,6.0
a,2021-04-04 20:30:00+10:00,396.0,236.89833333333334,0.8751676666666667,-0.9973333333333333,1.0,2021.0,4.0,4.0,20.0,42.5,0.0,13.0,6.0
a,2021-04-04 21:00:00+10:00,396.0,237.83333333333334,0.8647833333333333,-0.9971666666666666,1.0,2021.0,4.0,4.0,21.0,12.5,0.0,13.0,6.0
a,2021-04-04 21:30:00+10:00,396.0,239.83666666666667,0.8513878333333333,-0.997,1.0,2021.0,4.0,4.0,21.0,42.5,0.0,13.0,6.0
a,2021-04-04 22:00:00+10:00,396.0,238.89000000000001,0.8453698333333334,-0.997,1.0,2021.0,4.0,4.0,22.0,12.5,0.0,13.0,6.0
a,2021-04-04 22:30:00+10:00,396.0,239.54999999999998,0.6618955,-0.9540000000000001,1.0,2021.0,4.0,4.0,22.0,42.5,0.0,13.0,6.0
a,2021-04-04 23:00:00+10:00,396.0,240.67999999999998,0.5435808333333333,-0.9263333333333333,1.0,2021.0,4.0,4.0,23.0,12.5,0.0,13.0,6.0
a,2021-04-04 23:30:00+10:00,396.0,241.50333333333333,0.6556115,-0.31783333333333336,1.0,2021.0,4.0,4.0,23.0,42.5,0.0,13.0,6.0
a,2021-04-05 00:00:00+10:00,396.0,242.27833333333334,0.7061223333333334,-0.9108333333333333,1.0,2021.0,4.0,5.0,0.0,12.5,0.0,14.0,0.0
a,2021-04-05 00:30:00+10:00,396.0,242.15833333333333,0.5921461666666666,-0.8535,1.0,2021.0,4.0,5.0,0.0,42.5,0.0,14.0,0.0
a,2021-04-05 01:00:00+10:00,396.0,245.3083333333333,0.5113815,-0.8031666666666667,1.0,2021.0,4.0,5.0,1.0,12.5,0.0,14.0,0.0
a,2021-04-05 01:30:00+10:00,396.0,243.48666666666668,0.445641,-0.7418333333333335,1.0,2021.0,4.0,5.0,1.0,42.5,0.0,14.0,0.0
a,2021-04-05 02:00:00+10:00,396.0,243.32333333333335,0.4051735,-0.6941666666666667,1.0,2021.0,4.0,5.0,2.0,12.5,0.0,14.0,0.0
a,2021-04-05 02:30:00+10:00,396.0,243.78666666666666,0.45270666666666665,-0.7635000000000001,1.0,2021.0,4.0,5.0,2.0,42.5,0.0,14.0,0.0
a,2021-04-05 03:00:00+10:00,396.0,244.37,0.4104141666666667,-0.7040000000000001,1.0,2021.0,4.0,5.0,3.0,12.5,0.0,14.0,0.0
a,2021-04-05 03:30:00+10:00,396.0,243.77833333333334,0.40470849999999997,-0.6906666666666667,1.0,2021.0,4.0,5.0,3.0,42.5,0.0,14.0,0.0
a,2021-04-05 04:00:00+10:00,396.0,243.42999999999998,0.40440933333333334,-0.6968333333333333,1.0,2021.0,4.0,5.0,4.0,12.5,0.0,14.0,0.0
a,2021-04-05 04:30:00+10:00,396.0,241.845,0.40220083333333334,-0.6925,1.0,2021.0,4.0,5.0,4.0,42.5,0.0,14.0,0.0
a,2021-04-05 05:00:00+10:00,396.0,241.52333333333334,0.41762083333333333,-0.7101666666666667,1.0,2021.0,4.0,5.0,5.0,12.5,0.0,14.0,0.0
a,2021-04-05 05:30:00+10:00,396.0,241.295,0.4447123333333333,-0.7718333333333334,1.0,2021.0,4.0,5.0,5.0,42.5,0.0,14.0,0.0
a,2021-04-05 06:00:00+10:00,396.0,242.345,0.4043595,-0.698,1.0,2021.0,4.0,5.0,6.0,12.5,0.0,14.0,0.0
a,2021-04-05 06:30:00+10:00,396.0,241.76666666666665,0.4690215,-0.7703333333333333,1.0,2021.0,4.0,5.0,6.0,42.5,0.0,14.0,0.0
a,2021-04-05 07:00:00+10:00,396.0,243.04333333333332,0.4047075,-0.6956666666666665,1.0,2021.0,4.0,5.0,7.0,12.5,0.0,14.0,0.0
a,2021-04-05 07:30:00+10:00,396.0,240.80666666666664,1.1614196666666665,-0.2335,1.0,2021.0,4.0,5.0,7.0,42.5,0.0,14.0,0.0
a,2021-04-05 08:00:00+10:00,396.0,241.39166666666665,2.6874000000000002,0.008166666666666655,1.0,2021.0,4.0,5.0,8.0,12.5,0.0,14.0,0.0
a,2021-04-05 08:30:00+10:00,396.0,242.23000000000002,1.9880763333333331,-0.35683333333333334,1.0,2021.0,4.0,5.0,8.0,42.5,0.0,14.0,0.0
a,2021-04-05 09:00:00+10:00,396.0,241.47166666666666,0.66766,-0.699,1.0,2021.0,4.0,5.0,9.0,12.5,0.0,14.0,0.0
a,2021-04-05 09:30:00+10:00,396.0,240.9333333333333,0.6965931666666667,-0.4323333333333333,1.0,2021.0,4.0,5.0,9.0,42.5,0.0,14.0,0.0
a,2021-04-05 10:00:00+10:00,396.0,243.9466666666667,0.38997383333333335,-0.7284999999999999,1.0,2021.0,4.0,5.0,10.0,12.5,0.0,14.0,0.0
a,2021-04-05 10:30:00+10:00,396.0,245.46166666666667,0.9051551666666667,-0.691,1.0,2021.0,4.0,5.0,10.0,42.5,0.0,14.0,0.0
a,2021-04-05 11:00:00+10:00,396.0,246.17333333333332,0.5538863333333334,-0.983,1.0,2021.0,4.0,5.0,11.0,12.5,0.0,14.0,0.0
a,2021-04-05 11:30:00+10:00,396.0,248.54666666666665,0.41523183333333336,-0.7468333333333333,1.0,2021.0,4.0,5.0,11.0,42.5,0.0,14.0,0.0
a,2021-04-05 12:00:00+10:00,396.0,247.42166666666665,0.3838011666666667,-0.7203333333333334,1.0,2021.0,4.0,5.0,12.0,12.5,0.0,14.0,0.0
a,2021-04-05 12:30:00+10:00,396.0,248.08166666666668,0.37694350000000004,-0.7226666666666667,1.0,2021.0,4.0,5.0,12.0,42.5,0.0,14.0,0.0
a,2021-04-05 13:00:00+10:00,396.0,248.54,0.3782908333333333,-0.7236666666666666,1.0,2021.0,4.0,5.0,13.0,12.5,0.0,14.0,0.0
a,2021-04-05 13:30:00+10:00,396.0,246.995,0.5061111666666667,-0.8525,1.0,2021.0,4.0,5.0,13.0,42.5,0.0,14.0,0.0
a,2021-04-05 14:00:00+10:00,396.0,246.04999999999998,0.42437083333333336,-0.7869999999999999,1.0,2021.0,4.0,5.0,14.0,12.5,0.0,14.0,0.0
a,2021-04-05 14:30:00+10:00,396.0,242.865,1.3054016666666668,-0.9806666666666667,1.0,2021.0,4.0,5.0,14.0,42.5,0.0,14.0,0.0
a,2021-04-05 15:00:00+10:00,396.0,244.66666666666666,0.5942416666666667,-0.9871666666666666,1.0,2021.0,4.0,5.0,15.0,12.5,0.0,14.0,0.0
a,2021-04-05 15:30:00+10:00,396.0,242.69333333333336,0.5775666666666667,-0.9851666666666666,1.0,2021.0,4.0,5.0,15.0,42.5,0.0,14.0,0.0
a,2021-04-05 16:00:00+10:00,396.0,241.04,0.577471,-0.9853333333333333,1.0,2021.0,4.0,5.0,16.0,12.5,0.0,14.0,0.0
a,2021-04-05 16:30:00+10:00,396.0,240.1016666666667,0.390727,-0.7288333333333333,1.0,2021.0,4.0,5.0,16.0,42.5,0.0,14.0,0.0
a,2021-04-05 17:00:00+10:00,396.0,239.54166666666666,0.430699,-0.7949999999999999,1.0,2021.0,4.0,5.0,17.0,12.5,0.0,14.0,0.0
a,2021-04-05 17:30:00+10:00,396.0,237.35,0.38454866666666665,-0.7333333333333334,1.0,2021.0,4.0,5.0,17.0,42.5,0.0,14.0,0.0
a,2021-04-05 18:00:00+10:00,396.0,236.0,0.5012458333333333,-0.5811666666666667,1.0,2021.0,4.0,5.0,18.0,12.5,0.0,14.0,0.0
a,2021-04-05 18:30:00+10:00,396.0,236.665,0.4234583333333333,-0.8011666666666667,1.0,2021.0,4.0,5.0,18.0,42.5,0.0,14.0,0.0
a,2021-04-05 19:00:00+10:00,396.0,234.69500000000002,0.4351946666666667,-0.782,1.0,2021.0,4.0,5.0,19.0,12.5,0.0,14.0,0.0
a,2021-04-05 19:30:00+10:00,396.0,235.33333333333334,0.3727183333333333,-0.7098333333333332,1.0,2021.0,4.0,5.0,19.0,42.5,0.0,14.0,0.0
a,2021-04-05 20:00:00+10:00,396.0,236.705,0.8348171666666667,-0.02833333333333332,1.0,2021.0,4.0,5.0,20.0,12.5,0.0,14.0,0.0
a,2021-04-05 20:30:00+10:00,396.0,236.56500000000003,1.2495116666666666,0.8038333333333334,1.0,2021.0,4.0,5.0,20.0,42.5,0.0,14.0,0.0
a,2021-04-05 21:00:00+10:00,396.0,239.235,0.9355176666666667,0.9665,1.0,2021.0,4.0,5.0,21.0,12.5,0.0,14.0,0.0
a,2021-04-05 21:30:00+10:00,396.0,239.46166666666667,0.8071918333333334,0.342,1.0,2021.0,4.0,5.0,21.0,42.5,0.0,14.0,0.0
a,2021-04-05 22:00:00+10:00,396.0,240.24166666666667,0.7818421666666667,0.6536666666666666,1.0,2021.0,4.0,5.0,22.0,12.5,0.0,14.0,0.0
a,2021-04-05 22:30:00+10:00,396.0,241.22166666666666,0.4915891666666667,-0.6056666666666667,1.0,2021.0,4.0,5.0,22.0,42.5,0.0,14.0,0.0
a,2021-04-05 23:00:00+10:00,396.0,241.90333333333334,0.4106013333333333,-0.8816666666666667,1.0,2021.0,4.0,5.0,23.0,12.5,0.0,14.0,0.0
a,2021-04-05 23:30:00+10:00,396.0,241.54,0.47638533333333327,-0.9075000000000001,1.0,2021.0,4.0,5.0,23.0,42.5,0.0,14.0,0.0
a,2021-04-06 00:00:00+10:00,396.0,245.1833333333333,0.4212133333333334,-0.7436666666666666,1.0,2021.0,4.0,6.0,0.0,12.5,0.0,14.0,1.0
a,2021-04-06 00:30:00+10:00,396.0,245.265,0.4023513333333333,-0.7028333333333333,1.0,2021.0,4.0,6.0,0.0,42.5,0.0,14.0,1.0
a,2021-04-06 01:00:00+10:00,396.0,245.545,0.42024599999999995,-0.7018333333333334,1.0,2021.0,4.0,6.0,1.0,12.5,0.0,14.0,1.0
a,2021-04-06 01:30:00+10:00,396.0,245.39,0.406595,-0.6951666666666667,1.0,2021.0,4.0,6.0,1.0,42.5,0.0,14.0,1.0
a,2021-04-06 02:00:00+10:00,396.0,245.21166666666667,0.40648899999999993,-0.6935000000000001,1.0,2021.0,4.0,6.0,2.0,12.5,0.0,14.0,1.0
a,2021-04-06 02:30:00+10:00,396.0,244.40166666666667,0.41318499999999997,-0.6945,1.0,2021.0,4.0,6.0,2.0,42.5,0.0,14.0,1.0
a,2021-04-06 03:00:00+10:00,396.0,243.5583333333333,0.40372366666666665,-0.6935000000000001,1.0,2021.0,4.0,6.0,3.0,12.5,0.0,14.0,1.0
a,2021-04-06 03:30:00+10:00,396.0,244.50333333333333,0.4025781666666666,-0.6923333333333334,1.0,2021.0,4.0,6.0,3.0,42.5,0.0,14.0,1.0
a,2021-04-06 04:00:00+10:00,396.0,245.01166666666666,0.40762633333333337,-0.6906666666666667,1.0,2021.0,4.0,6.0,4.0,12.5,0.0,14.0,1.0
a,2021-04-06 04:30:00+10:00,396.0,243.705,0.43267916666666667,-0.7148333333333333,1.0,2021.0,4.0,6.0,4.0,42.5,0.0,14.0,1.0
a,2021-04-06 05:00:00+10:00,396.0,242.18666666666664,0.45482700000000004,-0.7576666666666667,1.0,2021.0,4.0,6.0,5.0,12.5,0.0,14.0,1.0
a,2021-04-06 05:30:00+10:00,396.0,242.57333333333335,0.403074,-0.6855000000000001,1.0,2021.0,4.0,6.0,5.0,42.5,0.0,14.0,1.0
a,2021-04-06 06:00:00+10:00,396.0,241.30666666666664,0.39786900000000003,-0.6838333333333333,1.0,2021.0,4.0,6.0,6.0,12.5,0.0,14.0,1.0
a,2021-04-06 06:30:00+10:00,396.0,239.65833333333333,0.41747,-0.6886666666666666,1.0,2021.0,4.0,6.0,6.0,42.5,0.0,14.0,1.0
a,2021-04-06 07:00:00+10:00,396.0,241.78333333333333,0.4017035,-0.6921666666666667,1.0,2021.0,4.0,6.0,7.0,12.5,0.0,14.0,1.0
a,2021-04-06 07:30:00+10:00,396.0,240.49666666666667,0.4347368333333333,-0.7553333333333333,1.0,2021.0,4.0,6.0,7.0,42.5,0.0,14.0,1.0
a,2021-04-06 08:00:00+10:00,396.0,239.59,0.993504,-0.18516666666666667,1.0,2021.0,4.0,6.0,8.0,12.5,0.0,14.0,1.0
a,2021-04-06 08:30:00+10:00,396.0,239.80499999999998,1.9494101666666668,0.5151666666666667,1.0,2021.0,4.0,6.0,8.0,42.5,0.0,14.0,1.0
a,2021-04-06 09:00:00+10:00,396.0,239.82833333333335,1.9910618333333332,0.5241666666666667,1.0,2021.0,4.0,6.0,9.0,12.5,0.0,14.0,1.0
a,2021-04-06 09:30:00+10:00,396.0,239.14166666666665,1.2477875,-0.2911666666666667,1.0,2021.0,4.0,6.0,9.0,42.5,0.0,14.0,1.0
a,2021-04-06 10:00:00+10:00,396.0,240.17166666666665,1.612309,-0.3938333333333333,1.0,2021.0,4.0,6.0,10.0,12.5,0.0,14.0,1.0
a,2021-04-06 10:30:00+10:00,396.0,242.48000000000002,0.8220038333333334,-0.5506666666666666,1.0,2021.0,4.0,6.0,10.0,42.5,0.0,14.0,1.0
a,2021-04-06 11:00:00+10:00,396.0,245.66166666666666,0.7848156666666667,-0.5385,1.0,2021.0,4.0,6.0,11.0,12.5,0.0,14.0,1.0
a,2021-04-06 11:30:00+10:00,396.0,245.17499999999998,0.450118,-0.7733333333333333,1.0,2021.0,4.0,6.0,11.0,42.5,0.0,14.0,1.0
a,2021-04-06 12:00:00+10:00,396.0,245.75833333333333,0.7367575,-0.9801666666666667,1.0,2021.0,4.0,6.0,12.0,12.5,0.0,14.0,1.0
a,2021-04-06 12:30:00+10:00,396.0,244.41833333333332,1.7544748333333333,-0.981,1.0,2021.0,4.0,6.0,12.0,42.5,0.0,14.0,1.0
a,2021-04-06 13:00:00+10:00,396.0,243.4416666666667,1.5943271666666667,-0.8328333333333333,1.0,2021.0,4.0,6.0,13.0,12.5,0.0,14.0,1.0
a,2021-04-06 13:30:00+10:00,396.0,240.21,3.0183605,-0.9838333333333332,1.0,2021.0,4.0,6.0,13.0,42.5,0.0,14.0,1.0
a,2021-04-06 14:00:00+10:00,396.0,242.31000000000003,2.0284501666666666,-0.9238333333333334,1.0,2021.0,4.0,6.0,14.0,12.5,0.0,14.0,1.0
a,2021-04-06 14:30:00+10:00,396.0,241.67999999999998,1.7020739999999999,-0.9778333333333333,1.0,2021.0,4.0,6.0,14.0,42.5,0.0,14.0,1.0
a,2021-04-06 15:00:00+10:00,396.0,242.35,0.6466346666666667,-0.9726666666666667,1.0,2021.0,4.0,6.0,15.0,12.5,0.0,14.0,1.0
a,2021-04-06 15:30:00+10:00,396.0,242.615,0.6400928333333333,-0.9718333333333332,1.0,2021.0,4.0,6.0,15.0,42.5,0.0,14.0,1.0
a,2021-04-06 16:00:00+10:00,396.0,240.78833333333333,0.48208483333333335,-0.7845,1.0,2021.0,4.0,6.0,16.0,12.5,0.0,14.0,1.0
a,2021-04-06 16:30:00+10:00,396.0,240.28,0.4857985,-0.7545000000000001,1.0,2021.0,4.0,6.0,16.0,42.5,0.0,14.0,1.0
a,2021-04-06 17:00:00+10:00,396.0,240.05166666666665,0.47297133333333335,-0.7479999999999999,1.0,2021.0,4.0,6.0,17.0,12.5,0.0,14.0,1.0
a,2021-04-06 17:30:00+10:00,396.0,235.71333333333334,0.496073,-0.7719999999999999,1.0,2021.0,4.0,6.0,17.0,42.5,0.0,14.0,1.0
a,2021-04-06 18:00:00+10:00,396.0,238.52666666666667,0.9897684999999999,-0.043833333333333314,1.0,2021.0,4.0,6.0,18.0,12.5,0.0,14.0,1.0
a,2021-04-06 18:30:00+10:00,396.0,237.98000000000002,1.2438316666666667,0.892,1.0,2021.0,4.0,6.0,18.0,42.5,0.0,14.0,1.0
a,2021-04-06 19:00:00+10:00,396.0,238.76,1.174456,0.8718333333333333,1.0,2021.0,4.0,6.0,19.0,12.5,0.0,14.0,1.0
a,2021-04-06 19:30:00+10:00,396.0,239.135,1.062031,0.8571666666666666,1.0,2021.0,4.0,6.0,19.0,42.5,0.0,14.0,1.0
a,2021-04-06 20:00:00+10:00,396.0,238.95000000000002,1.107994,0.8601666666666666,1.0,2021.0,4.0,6.0,20.0,12.5,0.0,14.0,1.0
a,2021-04-06 20:30:00+10:00,396.0,236.97833333333332,1.028233,0.8621666666666666,1.0,2021.0,4.0,6.0,20.0,42.5,0.0,14.0,1.0
a,2021-04-06 21:00:00+10:00,396.0,237.76833333333332,1.659884,0.2608333333333333,1.0,2021.0,4.0,6.0,21.0,12.5,0.0,14.0,1.0
a,2021-04-06 21:30:00+10:00,396.0,237.67666666666665,0.7960523333333334,0.6645,1.0,2021.0,4.0,6.0,21.0,42.5,0.0,14.0,1.0
a,2021-04-06 22:00:00+10:00,396.0,238.19500000000002,0.6402646666666666,-0.3093333333333333,1.0,2021.0,4.0,6.0,22.0,12.5,0.0,14.0,1.0
a,2021-04-06 22:30:00+10:00,396.0,240.0666666666667,0.5641466666666667,-0.9765,1.0,2021.0,4.0,6.0,22.0,42.5,0.0,14.0,1.0
a,2021-04-06 23:00:00+10:00,396.0,241.08333333333334,0.4455805,-0.8663333333333334,1.0,2021.0,4.0,6.0,23.0,12.5,0.0,14.0,1.0
a,2021-04-06 23:30:00+10:00,396.0,241.9466666666667,0.45097650000000006,-0.7156666666666666,1.0,2021.0,4.0,6.0,23.0,42.5,0.0,14.0,1.0
a,2021-04-07 00:00:00+10:00,396.0,242.67666666666665,0.43506550000000005,-0.6973333333333334,1.0,2021.0,4.0,7.0,0.0,12.5,0.0,14.0,2.0
a,2021-04-07 00:30:00+10:00,396.0,242.19833333333335,0.42385633333333333,-0.6775000000000001,1.0,2021.0,4.0,7.0,0.0,42.5,0.0,14.0,2.0
a,2021-04-07 01:00:00+10:00,396.0,242.86666666666667,0.45664166666666667,-0.7364999999999999,1.0,2021.0,4.0,7.0,1.0,12.5,0.0,14.0,2.0
a,2021-04-07 01:30:00+10:00,396.0,242.10666666666668,0.41887599999999997,-0.6651666666666667,1.0,2021.0,4.0,7.0,1.0,42.5,0.0,14.0,2.0
a,2021-04-07 02:00:00+10:00,396.0,242.00833333333333,0.450505,-0.7353333333333333,1.0,2021.0,4.0,7.0,2.0,12.5,0.0,14.0,2.0
a,2021-04-07 02:30:00+10:00,396.0,241.65333333333334,0.41478600000000004,-0.6541666666666667,1.0,2021.0,4.0,7.0,2.0,42.5,0.0,14.0,2.0
a,2021-04-07 03:00:00+10:00,396.0,240.59666666666666,0.45165916666666667,-0.7364999999999999,1.0,2021.0,4.0,7.0,3.0,12.5,0.0,14.0,2.0
a,2021-04-07 03:30:00+10:00,396.0,241.96833333333333,0.42341366666666663,-0.6728333333333333,1.0,2021.0,4.0,7.0,3.0,42.5,0.0,14.0,2.0
a,2021-04-07 04:00:00+10:00,396.0,241.59,0.45494366666666664,-0.7484999999999999,1.0,2021.0,4.0,7.0,4.0,12.5,0.0,14.0,2.0
a,2021-04-07 04:30:00+10:00,396.0,240.75,0.42348483333333337,-0.6698333333333334,1.0,2021.0,4.0,7.0,4.0,42.5,0.0,14.0,2.0
a,2021-04-07 05:00:00+10:00,396.0,241.04,0.422132,-0.6676666666666667,1.0,2021.0,4.0,7.0,5.0,12.5,0.0,14.0,2.0
a,2021-04-07 05:30:00+10:00,396.0,241.15666666666667,0.4233538333333333,-0.6743333333333333,1.0,2021.0,4.0,7.0,5.0,42.5,0.0,14.0,2.0
a,2021-04-07 06:00:00+10:00,396.0,241.73333333333335,0.41842500000000005,-0.6715,1.0,2021.0,4.0,7.0,6.0,12.5,0.0,14.0,2.0
a,2021-04-07 06:30:00+10:00,396.0,243.4283333333333,0.43920783333333335,-0.672,1.0,2021.0,4.0,7.0,6.0,42.5,0.0,14.0,2.0
a,2021-04-07 07:00:00+10:00,396.0,243.0233333333333,0.4164208333333333,-0.6788333333333334,1.0,2021.0,4.0,7.0,7.0,12.5,0.0,14.0,2.0
a,2021-04-07 07:30:00+10:00,396.0,240.875,0.42152866666666666,-0.6723333333333333,1.0,2021.0,4.0,7.0,7.0,42.5,0.0,14.0,2.0
a,2021-04-07 08:00:00+10:00,396.0,238.865,0.4741138333333333,-0.7551666666666667,1.0,2021.0,4.0,7.0,8.0,12.5,0.0,14.0,2.0
a,2021-04-07 08:30:00+10:00,396.0,235.665,1.48018,0.273,1.0,2021.0,4.0,7.0,8.0,42.5,0.0,14.0,2.0
a,2021-04-07 09:00:00+10:00,396.0,237.02166666666668,2.242925,0.8195,1.0,2021.0,4.0,7.0,9.0,12.5,0.0,14.0,2.0
a,2021-04-07 09:30:00+10:00,396.0,240.50833333333333,1.7548093333333332,-0.31966666666666665,1.0,2021.0,4.0,7.0,9.0,42.5,0.0,14.0,2.0
a,2021-04-07 10:00:00+10:00,396.0,242.165,1.1433345,-0.5548333333333333,1.0,2021.0,4.0,7.0,10.0,12.5,0.0,14.0,2.0
a,2021-04-07 10:30:00+10:00,396.0,242.19500000000002,1.0828731666666667,-0.5698333333333333,1.0,2021.0,4.0,7.0,10.0,42.5,0.0,14.0,2.0
a,2021-04-07 11:00:00+10:00,396.0,245.56166666666664,0.6422289999999999,-0.7981666666666666,1.0,2021.0,4.0,7.0,11.0,12.5,0.0,14.0,2.0
a,2021-04-07 11:30:00+10:00,396.0,244.28,5.729299999999999,0.9781666666666666,1.0,2021.0,4.0,7.0,11.0,42.5,0.0,14.0,2.0
a,2021-04-07 12:00:00+10:00,396.0,244.49833333333333,5.725793333333333,0.9796666666666667,1.0,2021.0,4.0,7.0,12.0,12.5,0.0,14.0,2.0
a,2021-04-07 12:30:00+10:00,396.0,245.32833333333335,5.049266666666667,0.6525,1.0,2021.0,4.0,7.0,12.0,42.5,0.0,14.0,2.0
a,2021-04-07 13:00:00+10:00,396.0,245.03333333333333,0.7341541666666668,-0.9241666666666667,1.0,2021.0,4.0,7.0,13.0,12.5,0.0,14.0,2.0
a,2021-04-07 13:30:00+10:00,396.0,245.08666666666667,0.7407306666666668,-0.9818333333333333,1.0,2021.0,4.0,7.0,13.0,42.5,0.0,14.0,2.0
a,2021-04-07 14:00:00+10:00,396.0,242.33166666666668,0.6456501666666666,-0.9736666666666666,1.0,2021.0,4.0,7.0,14.0,12.5,0.0,14.0,2.0
a,2021-04-07 14:30:00+10:00,396.0,241.42499999999998,0.6333936666666667,-0.9673333333333334,1.0,2021.0,4.0,7.0,14.0,42.5,0.0,14.0,2.0
a,2021-04-07 15:00:00+10:00,396.0,238.79,1.1765543333333335,-0.9098333333333333,1.0,2021.0,4.0,7.0,15.0,12.5,0.0,14.0,2.0
a,2021-04-07 15:30:00+10:00,396.0,241.375,0.6541538333333333,-0.9743333333333334,1.0,2021.0,4.0,7.0,15.0,42.5,0.0,14.0,2.0
a,2021-04-07 16:00:00+10:00,396.0,240.7733333333333,0.628401,-0.9728333333333333,1.0,2021.0,4.0,7.0,16.0,12.5,0.0,14.0,2.0
